date	bin	turnover	price
20170728	5	11782.0	597956.8716780562
20170728	6	15025.5	596902.2680055401
20170728	7	19900.0	597560.614197013
20170728	8	10693.0	597724.2779336524
20170728	9	6898.5	598156.811537712
20170728	10	2677.5	598848.9844683394
20170728	11	9544.5	599013.2423208191
20170728	12	11736.5	599101.7222525971
20170728	13	9858.5	599910.6789373155
20170728	14	6246.0	599813.7084655202
20170728	15	6085.0	599838.948295383
20170728	16	8625.0	599825.5172413794
20170728	17	7483.0	599783.6793453554
20170728	18	7882.5	600760.2689793867
20170728	19	11353.5	600805.257466101
20170728	20	8816.0	601205.7181125077
20170728	21	10017.0	601525.3171898789
20170728	22	9617.0	601628.0589123867
20170728	23	17588.0	602139.1798695247
20170728	24	15957.0	601661.0526948266
20170728	25	15119.0	601397.5404582599
20170728	26	26689.5	601506.6625261137
20170731	1	7949.5	603738.3451059536
20170731	2	8916.0	602786.4048338368
20170731	3	12307.5	601295.5531686359
20170731	4	9803.5	601159.9106644333
20170731	5	5397.0	600357.273698672
20170731	6	6032.5	600700.3195398626
20170731	7	6516.0	599512.7507163323
20170731	8	8252.0	599296.9637928235
20170731	9	7135.0	600186.868896738
20170731	10	7610.0	599871.5545564586
20170731	11	7060.0	599219.7980684811
20170731	12	8470.5	599108.276450512
20170731	13	4635.0	598532.6228998133
20170731	14	4635.0	598831.5276583548
20170731	15	3388.5	598869.9236641221
20170731	16	4267.0	598932.4162311712
20170731	17	8391.5	599189.9403380842
20170731	18	2766.5	599283.1414779057
20170731	19	9895.0	599139.1324270659
20170731	20	5468.5	598952.1027119089
20170731	21	8008.5	598577.827978581
20170731	22	8738.0	598771.803313509
20170731	23	8618.0	599316.2037037037
20170731	24	9748.5	599819.1102470265
20170731	25	13522.5	599961.6078905741
20170731	26	29466.0	598856.4330326163
20170801	1	10720.0	601119.3142857143
20170801	2	10401.0	601385.3699085619
20170801	3	9886.5	599402.6727066818
20170801	4	7645.0	598509.4397544129
20170801	5	6601.5	599547.7869822485
20170801	6	9629.0	599657.1492503916
20170801	7	6044.5	598463.0774962743
20170801	8	10307.0	598895.0933624097
20170801	9	7323.0	599086.5947359817
20170801	10	8216.0	599642.6141078838
