date	bin	turnover	price
20170810	15	42550.5	485922.17628265364
20170810	16	35067.0	485175.71810287243
20170810	17	32026.0	484962.7998921736
20170810	18	33089.0	484816.90147104574
20170810	19	30384.5	485130.465794207
20170810	20	49617.5	485768.7012588271
20170810	21	28737.0	486249.9447106524
20170810	22	34011.5	485748.8918341801
20170810	23	36074.0	485825.54328715097
20170810	24	60297.0	485008.74928284565
20170810	25	91687.0	485467.65773147607
20170810	26	184394.0	485513.0292061907
20170811	1	139160.5	480456.8732125834
20170811	2	133202.0	475433.0592523523
20170811	3	97167.0	478002.2549811524
20170811	4	64606.0	480520.1977750309
20170811	5	41745.0	481504.5931160246
20170811	6	42312.0	482099.6880599987
20170811	7	35728.5	481673.22183900565
20170811	8	36433.5	481323.0945191692
20170811	9	30105.0	480542.5550112744
20170811	10	28089.0	480409.77747808496
20170811	11	30344.0	479839.38377888536
20170811	12	22962.0	480092.13004484307
20170811	13	21033.5	480218.45790587855
20170811	14	24371.0	480174.8188773783
20170811	15	30014.0	480724.34901301976
20170811	16	33845.0	481211.281936602
20170811	17	22920.0	480900.5017147212
20170811	18	21557.0	480812.14383001905
20170811	19	28181.0	481418.0632337412
20170811	20	37639.5	481497.2668959747
20170811	21	54400.5	480116.9210142356
20170811	22	37948.0	480511.4994047202
20170811	23	29453.0	480859.8374711101
20170811	24	45968.0	481390.50686641695
20170811	25	83051.0	482812.589459987
20170811	26	164535.0	483510.7956491251
20170814	1	44081.0	487329.24632862286
20170814	2	33697.0	486121.6155291171
20170814	3	30023.0	485616.6808303994
20170814	4	33633.0	485643.3131241084
20170814	5	32715.5	486107.12589073635
20170814	6	24358.5	487999.289267946
20170814	7	14012.5	487638.3418706128
20170814	8	17038.0	487888.32547169813
20170814	9	25568.0	488925.05185185187
20170814	10	44193.0	490190.3584088224
20170814	11	20854.0	490551.74151150056
20170814	12	15261.5	489700.3062672742
20170814	13	19168.0	489228.20351038204
20170814	14	24583.5	489518.10002768296
20170814	15	11652.5	489297.54713922954
20170814	16	16335.0	488737.4619829684
20170814	17	13019.5	488812.77491318533
20170814	18	16371.5	489170.76528978546
20170814	19	18386.0	489454.04175988067
20170814	20	13602.0	489123.889768178
20170814	21	14153.5	488891.06490342785
20170814	22	18902.0	488209.2626498003
20170814	23	16474.0	488525.1100545871
20170814	24	16353.5	488867.17786297714
20170814	25	25551.0	488901.08275328693
20170814	26	133788.0	488191.98379714874
20170815	1	62586.0	487366.3572433193
20170815	2	42449.0	486879.60428994085
20170815	3	37941.0	486821.5325215325
20170815	4	61289.5	484992.7634638638
20170815	5	30624.0	484835.531496063
20170815	6	22667.0	485261.7377398721
20170815	7	30645.5	485294.5368705036
20170815	8	25648.5	485376.62774589355
20170815	9	28580.0	485891.2078651685
20170815	10	27959.0	484583.26434062683
20170815	11	32028.5	484543.26535913756
20170815	12	17783.0	485430.2491103203
20170815	13	28633.5	485033.39064135146
20170815	14	25933.0	484768.72721508954
20170815	15	30396.0	484333.0229412683
20170815	16	16674.0	485413.1162949671
20170815	17	19519.5	485024.661872648
20170815	18	26613.5	484926.6606748917
20170815	19	14745.5	485362.18418067443
20170815	20	14494.5	485749.4866846777
20170815	21	17258.0	485784.46236242715
20170815	22	20763.5	485583.9487335978
20170815	23	19543.0	485278.357771261
20170815	24	27037.0	485289.079529041
20170815	25	38171.0	485163.5338168802
20170815	26	111203.0	485446.86684637674
20170816	1	30267.0	486266.0451720479
20170816	2	42070.0	485077.9636982416
20170816	3	66335.0	484021.60087091045
20170816	4	49536.5	484973.115340655
20170816	5	44928.5	485162.6085570871
20170816	6	62779.5	485353.9594304662
20170816	7	38029.0	485864.0104166667
20170816	8	36097.5	485431.59853497165
20170816	9	32295.0	485944.43779008836
20170816	10	33339.5	486216.7688760241
20170816	11	34755.5	486802.8182271192
20170816	12	26275.0	486855.370112811
20170816	13	24678.5	485450.3292700014
20170816	14	26956.5	485836.4604429346
20170816	15	30169.0	484762.13777660695
20170816	16	24424.0	484283.5679820213
20170816	17	36217.5	484721.09886420856
20170816	18	26820.0	484345.35564853554
20170816	19	50178.5	484362.421185372
20170816	20	44511.5	483533.2577720207
20170816	21	30780.0	483813.5916273912
20170816	22	45261.5	484108.1852472758
20170816	23	56102.0	484127.4137100658
20170816	24	54276.0	484195.4422657952
20170816	25	79602.0	483974.62952867127
20170816	26	269133.5	484129.0248349353
20170817	1	57405.0	481938.7124010554
20170817	2	64768.0	481171.90122272837
20170817	3	57020.0	479601.7094017094
20170817	4	37272.0	477505.82542341336
20170817	5	41934.0	478520.8271175203
20170817	6	42632.0	477136.5666434054
